recording_id,s0,s1,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s2,s20,s21,s22,s23,s3,s4,s5,s6,s7,s8,s9
3e8e64622,0.998,1,0.883,0.858,1,0.875,0.965,1,0.128,0.259,0.87,0.001,0.179,0.352,0.087,0.249,0.823,1,0.789,0.16,0.024,0.06,0.561,0.999
3ea29035a,0.053,0.195,0.099,0.026,0.001,0.057,0.005,0,0.854,0.073,0.023,0.001,0,0.048,0.265,0.125,0.053,1,0.152,0.102,0.031,0.091,0.935,0.763
3ec54ea51,0.042,0.07,0.712,0.259,1,0.16,0.086,0,0.061,0.092,0.231,0.015,0.405,0.041,0.008,0.359,0.459,1,0.14,0.734,0.003,0.891,0.75,0.77
3ef8f39f8,0.093,0.552,0.1,0.294,0.042,0.054,0.005,0,0.359,0.043,0.009,0.793,0.015,0.352,0.012,0.32,0.011,0.659,0.067,0.038,0.034,0.892,0.953,0.375
3f052aa50,0.076,0.009,0.193,0.01,1,0.312,0.969,0.023,0.047,0.366,0.999,0,0.027,0.044,0.001,0.226,0.029,1,0.419,0.135,0.503,0.087,0.694,0.182
3f16bf597,0.057,0.999,0.431,0.02,0.024,0.149,0.008,0,0.068,0.169,0.008,0.93,0.021,0.266,0.05,0.243,0.029,0.96,0.003,0.203,0.029,0.089,0.829,0.244
3f4297971,0.092,0.006,0.124,0.004,0.065,0.128,0.001,0.002,0.052,0.023,0.047,0.583,0.96,0.332,0.002,0.16,0.079,0.511,0.391,0.179,0.104,0.102,0.265,0.218
3f6fe7d19,0.982,0.159,0.141,0.022,0.054,0.113,0.034,0,0.372,0.215,0.435,0.554,0.424,0.307,0.049,0.411,0.307,1,0.023,0.067,0.316,0.753,0.79,0.67
3f75c5715,0.013,0.005,0.233,0.994,0.003,0.257,0.042,0,0.5,0.175,0.02,0.862,0.049,0.264,0.008,0.424,0.011,0.297,0.08,0.584,0.039,0.187,0.566,0.674
3f9a8ba65,0.062,0.006,0.08,0.003,1,0.926,0,0.008,0.861,0.199,0.987,0.009,0.098,0.054,0.033,0.191,0.03,1,0.998,0.442,0.006,0.153,0.051,0.917
3fc5a5df4,0.997,1,0.153,0.014,1,0.252,0.775,0.021,0.002,0,1,0,0.001,0.106,0,0.16,0.125,0.974,0.998,0.097,0.222,0.071,0.395,0.464
3fcc38f27,0.694,0.002,0.14,0.298,0.094,0.084,0,0,0.024,0.027,0.003,0.781,0.002,0.335,0.006,0.184,0.192,0.128,0.002,0.315,0.033,0.129,0.793,0.395
3fdcfc43e,1,0.006,0.232,0.046,0.243,0.235,0.081,0.001,0,0.069,1,0.261,0.014,0.205,0,0.282,0.15,0.953,0.001,0.174,0.26,0.085,1,0.289
3fe42e809,1,0.01,0.198,0.051,0.496,0.841,0.85,0.001,0,0.068,1,0.027,0.301,0.105,0,0.292,0.253,0.868,0.001,0.192,0.995,0.051,1,0.193
3fe8034aa,0.029,0.101,0.149,0.013,0.109,0.103,0.048,0,0.019,0.029,0.999,0.69,0.787,0.992,0.002,0.198,0.025,0.998,0.005,0.187,0.018,0.059,0.001,0.686
4006b60ad,0.153,0.005,0.15,0.009,1,0.65,0.107,0.001,0,0.007,1,0.001,0.114,0.057,0,0.187,0.052,1,0.741,0.186,0.022,0.067,0.205,0.507
402313292,0.18,0.006,0.185,0.012,0.413,0.128,0.001,0,0.369,0.032,0.006,0.901,0.028,0.37,0.003,0.289,0.245,0.792,0.215,0.11,0.07,0.324,0.269,0.518
403dde5a6,0.052,0.011,0.201,0.045,0.298,0.034,0.459,0,0.006,0.031,0.713,0.787,0.068,0.323,0.006,0.151,0.025,0.621,0.012,0.145,0.313,0.111,0.971,0.733
40508a6ab,0.055,0.054,0.443,0.695,0.194,0.097,0.297,0,0.309,0.075,0.022,0.955,0.109,0.835,0.109,0.423,0.01,0.796,0.004,0.048,0.339,0.985,0.838,0.794
40a1a33b7,0.037,0.003,0.168,0.015,0.199,0.089,0.001,0,0.063,0.217,0.012,0.355,0.049,0.293,0.003,0.194,0.597,0.948,0.003,0.208,0.045,0.112,0.74,0.335
40b0e1e5e,0.012,0.013,0.091,0.024,0.012,0.049,0.068,0,0.02,0.014,0.991,0.907,0.139,0.722,0.003,0.396,0.023,0.03,0.172,0.163,0.022,0.09,0.237,0.453
410190cfc,0.06,0.013,0.089,0.012,0.002,0.107,0.127,0,0.819,0.034,0.715,0.002,0.018,0.04,0.602,0.224,0.029,1,0.211,0.171,0.105,0.07,0.361,0.856
410fb8cc1,0.046,0.605,0.19,0.007,0.123,0.054,0.002,0.001,0.028,0.04,0.007,0.908,0.933,0.378,0.005,0.145,0.98,0.996,0.965,0.125,0.785,0.214,0.556,0.363
413b41f30,0.083,0.004,0.1,0.96,0.001,0.176,0.001,0.872,0.367,0.033,0.019,0.162,0.039,0.332,0.044,0.858,0.02,0.94,0.843,0.271,0.068,0.091,0.807,0.713
41402125e,0.98,0.008,0.174,0.034,0.114,0.126,0.894,0,0,0.02,1,0.911,0.006,0.385,0,0.427,0.019,0.93,0.006,0.116,0.656,0.586,0.895,0.111
4143bb919,0.083,0.006,0.129,0.235,0.015,0.153,0.048,1,0.394,0.007,0.294,0.268,0.023,0.173,0.017,0.263,0.028,0.995,0.31,0.142,0.095,0.066,0.846,0.7
416ece2aa,0.142,0.101,0.888,0.035,0.553,0.101,0.053,0.17,0.214,0.078,0.626,0.775,0.06,0.8,0.013,0.162,0.376,0.051,0.001,0.417,0.12,0.096,0.993,0.313
41732ffe5,0.097,0.004,0.216,0.038,0.027,0.069,0.037,0.08,0.467,0.042,0.005,0.804,0.011,0.346,0.041,0.356,0.2,0.697,0.204,0.113,0.156,0.669,0.328,0.596
41862ce19,0.02,0.029,0.191,0.004,1,0.294,0.001,0,0.116,0.023,0.909,0.119,0.844,0.092,0.051,0.141,0.03,0.999,0.926,0.11,0.057,0.091,0.736,0.456
419c8ebfa,0.054,0.01,0.156,0.025,1,0.338,0.01,0,0.016,0.013,0.983,0.042,0.061,0.204,0.001,0.176,0.031,0.999,0.461,0.139,0.007,0.09,1,0.215
41b9efd30,0.01,0.092,0.197,0.006,0.998,0.05,0.021,0.018,0.056,0.013,0.957,0.961,0.998,0.087,0.004,0.384,0.224,0.999,0.079,0.151,0.489,0.754,0.033,0.461
41f6da863,0.216,0.003,0.805,0.389,0.001,0.626,0.018,1,0.96,0.134,0.029,0.013,0.03,0.143,0.11,0.277,0.196,0.999,0.072,0.004,0.233,0.997,0.857,0.901
422d116ec,0.075,0.12,0.116,0.023,0.999,0.129,0.003,0,0.193,0.016,0.005,0.85,0.985,0.104,0.003,0.177,0.048,0.999,0.192,0.142,0.087,0.169,0.323,0.469
423b07fc7,0.058,0.16,0.187,0.422,0.035,0.203,1,0,0.203,0.01,0.607,0.001,0.32,0.118,0.543,0.517,0.038,1,0.15,0.158,0.982,0.075,0.922,0.6
424f23229,0.628,0.007,0.378,0.702,0.048,0.048,0.001,0.001,0.017,0.052,0.006,0.556,0.064,0.444,0.006,0.186,0.101,0.523,0.015,0.153,0.03,0.327,0.868,0.568
426e6b200,0.086,0.225,0.196,0.007,1,0.2,0.873,0.002,0.047,0.004,0.98,0.688,0.97,0.12,0.004,0.209,0.991,0.839,0.985,0.327,0.048,0.217,0.584,0.632
42788ca70,0.022,0.015,0.169,0.022,0.035,0.192,0.006,0.001,0.023,0.035,0.094,0.937,0.014,0.369,0.015,0.206,0.063,0.612,0.032,0.283,0.027,0.86,0.796,0.253
428b2868b,0.093,1,0.13,0.018,0.112,0.161,0.999,0.995,0.048,0.08,0.049,0.024,0.491,0.303,0.195,0.294,0.643,1,0.172,0.131,0.615,0.402,0.014,0.778
42959f4b0,0.08,0.095,0.536,0.016,0.131,0.105,0.144,0.003,0.008,0.067,0.977,0.214,0.214,0.143,0.009,0.364,0.105,0.998,0.005,0.318,0.046,0.171,0.94,0.549
429818de1,0.16,0.026,0.77,1,0.013,0.058,0.169,0.001,0.662,0.828,0.054,0.258,0.006,0.255,0.014,0.3,0.009,0.876,0.488,0.539,0.132,0.951,0.848,0.934
42997fe35,0.652,0.822,0.172,0.007,1,0.255,0.963,0.004,0.009,0.004,0.979,0,0.719,0.039,0,0.512,0.054,1,0.853,0.278,0.013,0.091,0.685,0.056
42a1872b5,0.345,0.01,0.187,0.024,0.324,0.097,0.037,0,0.016,0.11,0.786,0.638,0.136,0.335,0.004,0.223,0.038,0.982,0,0.136,0.106,0.088,0.868,0.946
42c309ad6,0.055,0.032,0.978,0.079,0.048,0.133,0.117,1,0.396,0.024,0.065,0.975,0.66,0.588,0.093,0.336,0.105,0.999,0.333,0.611,0.185,0.431,0.517,0.59
42d145a7c,0.888,0.019,0.151,0.003,1,0.383,0.981,0.031,0.003,0.011,1,0,0.096,0.019,0,0.293,0.069,1,0.566,0.141,0.277,0.089,0.745,0.117
42fc1746e,0.062,0.054,0.689,0.009,0.047,0.04,0.482,0,0.009,0.034,0.246,0.955,0.31,0.353,0.014,0.214,0.028,0.027,0,0.18,0.032,0.085,0.953,0.659
4350e1e1a,0.048,0.032,0.188,0.064,0.004,0.296,0.506,1,0.933,0.029,0.023,0.021,0.001,0.088,0.249,0.255,1,1,0.094,0.411,0.012,0.169,0.832,0.825
4370a00a3,0.961,0.007,0.164,0.014,0.007,0.135,0.013,1,0.119,0.053,0.011,0.694,0.027,0.384,0.002,0.168,0.035,0.298,0.004,0.102,0.045,0.823,0.996,0.691
437ce0f6c,0.032,0.213,0.168,0.033,0.974,0.067,0.837,0.001,0.246,0.036,0.976,0.457,0.149,0.772,0.004,0.244,0.078,0.901,0.013,0.183,0.017,0.074,0.002,0.379
4396bcf4b,0.258,0.942,0.236,0.326,0.01,0.993,0.987,1,0.562,0.005,0.407,0,0.024,0.016,0.511,0.186,0.033,1,0.072,0.312,0.002,0.684,0.104,0.881
43a6746f3,0.063,0.017,0.094,0.074,0.047,0.138,0.017,0,0.001,0.033,0.961,0.23,0.258,0.572,0.001,0.152,0.019,1,0.026,0.104,0.301,0.108,0.465,0.496
43c27fde5,0.152,0.942,0.761,0.022,0.012,0.042,0.754,0.003,0.069,0.04,0.014,0.56,0.079,0.331,0.038,0.233,0.027,0.958,0.028,0.247,0.032,0.082,0.098,0.656
43f2a4343,0.057,0.009,0.327,0.012,0.042,0.028,0,0,0.012,0.048,0.018,0.867,0.229,0.352,0.002,0.206,1,0.283,0,0.504,0.036,0.594,0.659,0.419
44594169f,0.024,0.005,0.996,0.033,0.002,0.09,0.016,0,0.002,0.752,0.891,0.246,0.111,0.236,0.002,0.309,0.015,0.991,0.003,0.197,0.331,0.073,0.874,0.286
446ffa381,0.032,0.022,0.254,1,0.018,0.113,0.819,0,0.519,0.227,0.065,0.79,0.081,0.94,0.079,0.391,0.081,0.982,0.091,0.079,0.245,0.729,0.225,0.775
44826e880,0.555,0.041,0.923,0.084,0.184,0.163,0.571,0,0,0.037,1,0.854,0.008,0.596,0,0.148,0.025,0.12,0.006,0.141,0.028,0.119,0.824,0.353
449490cb5,0.033,0.002,0.175,0.019,1,0.225,0.103,0.004,0.007,0.006,0.996,0.003,0.19,0.081,0,0.695,0.074,0.997,0.295,0.179,0.022,0.066,0.065,0.282
449612fa1,0.046,0.05,0.174,0.005,0.995,0.673,0.252,0.023,0.463,0.048,0.922,0.797,0.982,0.134,0.001,0.237,0.646,1,0.997,0.623,0.038,0.969,0.468,0.272
44b5cbd50,0.045,0.025,0.163,1,0.013,0.261,0.052,0.01,0.448,0.076,0.126,0.532,0.707,0.596,0.131,0.197,0.998,0.102,0.009,0.828,0.018,0.571,0.077,0.517
44faab195,0.05,0.004,0.175,0.009,0.293,0.05,0.006,0,0.051,0.089,0.078,0.912,0.124,0.373,0.005,0.157,0.026,0.609,0,0.158,0.017,0.089,0.865,0.389
45035fceb,0.749,0.007,0.149,0.015,0.279,0.052,0,0,0.158,0.097,0.011,0.407,0.003,0.356,0.003,0.226,0.019,0.996,0.044,0.354,0.073,0.238,0.715,0.489
45879ff68,0.024,0.266,0.156,0.021,0,0.085,0.026,0,0.92,0.111,0.035,0.003,0,0.24,0.498,0.192,0.111,0.987,0.34,0.07,0.21,0.056,0.852,0.932
45a3f2528,0.722,0.004,0.142,0.003,1,0.524,0.02,0.009,0.002,0.09,0.98,0.001,0.677,0.007,0,0.211,0.036,1,0.191,0.175,0.162,0.067,0.955,0.167
45d52d166,0.209,0.233,0.136,0.006,1,0.628,0.455,0.005,0,0.021,1,0,0.133,0.032,0,0.276,0.046,1,0.914,0.173,0.006,0.071,0.912,0.125
45e17759f,0.073,0.007,0.689,0.029,0.017,0.083,0.011,0,0.06,0.032,0.128,0.861,0.105,0.389,0.015,0.152,0.015,0.033,0,0.31,0.017,0.105,0.501,0.834
45ed62fd0,0.106,0.013,0.223,0.042,0.768,1,0.014,0.182,0.996,0.091,0.986,0.001,0,0.019,0.924,0.395,0.07,1,0.585,0.118,0.236,0.05,0.164,0.997
4617e268b,0.18,0.022,0.059,0.174,0,0.088,0.588,0,0.561,0.013,0.44,0.001,0.001,0.028,0.9,0.333,0.042,1,0.535,0.151,0.522,0.06,0.945,0.679
4622e761d,0.567,0.418,0.68,1,0.12,0.055,0.662,0,0.242,0.151,0.018,0.617,0.126,0.764,0.062,0.379,0.082,0.578,0.007,0.214,0.042,0.711,0.413,0.537
46387adc8,0.025,0.013,0.992,0.003,1,0.282,0.011,0.001,0.01,0.01,0.98,0.083,0.14,0.086,0.001,0.178,0.027,1,1,0.905,0.013,0.064,0.43,0.578
464790631,0.044,0.569,0.066,0.067,0.97,0.452,0.002,0,0.304,0.076,0.015,0,0.014,0.016,0.027,0.177,0.125,1,0.635,0.096,0.019,0.078,0.441,0.753
46568db5b,0.007,0.041,0.18,0.227,0.017,0.028,0.084,0,0.029,0.152,0.061,0.84,0.199,1,0.017,0.242,0.03,0.323,0.005,0.243,0.095,0.973,0.882,0.766
465af2eae,0.036,0.005,0.181,0.013,0.892,0.045,0.002,0.001,0.051,0.355,0.082,0.366,0.037,0.35,0.004,0.138,0.934,0.972,0.361,0.132,0.018,0.208,0.84,0.643
465f1aa89,0.996,0.011,0.223,0.039,0.097,0.786,0.808,0.003,0,0.079,1,0.645,0.983,0.177,0,0.239,0.116,0.969,0.001,0.14,0.67,0.075,0.998,0.414
46c30cdc6,0.101,0.399,0.158,0.017,0.909,0.072,0.003,0,0.029,0.044,0.705,0.057,0.746,0.292,0.002,0.225,0.035,0.999,0.02,0.175,0.03,0.192,0.915,0.681
46c79837c,0.777,0.002,0.236,0.017,1,0.546,0.012,0.003,0.002,0.049,0.905,0,0.904,0.066,0,0.51,0.047,0.999,0.103,0.112,0.36,0.093,0.965,0.353
472ed54cf,0.027,0.574,0.841,0.998,0.982,0.246,0.913,1,0.108,0.083,0.157,0.619,0.204,0.957,0.019,0.35,0.232,0.768,0.254,0.051,0.025,0.957,0.467,0.968
4756c6ca9,0.057,0.006,0.975,0.043,0.618,0.069,0.013,0,0.008,0.223,0.073,0.47,0.103,0.427,0.002,0.155,0.022,0.965,0.001,0.253,0.132,0.169,0.748,0.65
475f0d0b2,0.134,0.069,0.521,1,0.807,0.21,0.037,0.795,0.253,0.614,0.005,0.903,0.326,0.292,0.353,0.212,0.038,1,0.012,0.21,0.022,0.628,0.704,0.295
47b44e368,0.238,0.019,0.253,0.189,0.523,0.165,0.003,0.048,0.706,0.034,0.079,0.765,0.933,0.326,0.024,0.235,0.049,1,0.997,0.054,0.106,0.767,0.479,0.825
47b84e8d7,0.103,0.045,0.255,0.93,0.003,0.171,0.021,0.626,0.421,0.061,0.01,0.511,0.045,0.975,0.01,0.351,0.056,0.073,0.002,0.078,0.763,0.993,0.708,0.774
47bfff5de,0.053,0.001,0.148,0.003,1,0.3,0.084,0,0.009,0.01,0.994,0,0,0.083,0,0.56,0.037,0.98,0.105,0.429,0.018,0.087,0.819,0.157
47d3c2851,0.144,0.009,0.141,0.073,0.015,0.237,0.033,1,0.182,0.054,0.002,0.933,0.262,0.344,0.106,0.201,0.101,0.994,0.206,0.163,0.011,0.185,0.315,0.119
47e931bf1,0.16,0.208,0.997,1,0.994,0.047,0.552,0,0.284,0.035,0.388,0.016,0.083,0.806,0.783,0.659,0.015,0.997,0.006,0.002,0.176,0.999,0.017,0.65
47f301ecc,0.009,0.096,0.139,0.213,0.115,0.045,0.852,0,0.048,0.334,0.514,0.318,0.741,0.272,0.005,0.234,0.016,0.999,0.955,0.091,0.053,0.042,0.227,0.475
47f5519af,0.022,0,0.145,0.012,1,0.068,0.025,0,0.011,0.005,0.997,0,0.001,0.08,0,0.189,0.052,0.992,0.833,0.997,0.043,0.277,0.684,0.783
47fff70ec,0.914,1,0.21,0.118,0.01,0.807,0.999,0.999,0.043,0.006,0.486,0,0.045,0.111,0.137,0.193,0.07,1,0.05,0.118,0.003,0.075,0.03,0.749
48285e818,0.13,0.041,0.457,0.255,0.006,0.076,0.499,0,0.139,0.125,0.011,0.01,0.004,0.143,0.06,0.991,0.04,1,0.073,0.086,0.017,0.995,0.711,0.635
483cd95f6,0.036,0.989,0.101,0.009,0.001,0.057,0.367,0.104,0.271,0.006,0.029,0.239,0.997,0.04,0.007,0.952,0.047,1,0.161,0.172,0.712,0.093,0.051,0.665
487fe1a0a,0.217,0.884,0.174,0.018,1,0.801,0.863,0.006,0.055,0.023,0.998,0,0.288,0.088,0.001,0.244,0.053,1,0.206,0.131,0.164,0.072,0.134,0.18
488ce42a4,0.069,0.008,0.174,0.01,0.927,0.384,0.012,0,0.048,0.034,0.968,0.616,0.233,0.318,0.003,0.176,0.037,0.645,0.008,0.162,0.011,0.077,0.581,0.375
48a94a63f,0.769,0.002,0.173,0.02,0.051,0.12,0.001,0,0.059,0.04,0.067,0.335,0.485,0.32,0.004,0.204,1,0.88,0.555,0.091,0.033,0.739,0.678,0.63
48b151826,0.02,0.094,0.211,0.03,0.998,0.047,0.922,0,0.001,0.005,1,0.898,0.248,0.757,0,0.27,0.272,0.918,0.023,0.163,0.006,0.094,1,0.516
48cd2fc52,0.019,0.959,0.192,0.013,0.014,0.357,0.008,0.515,0.192,0.029,0.011,0.677,0.024,0.271,0.006,0.134,0.06,0.842,0.017,0.111,0.077,0.095,0.943,0.506
48d668602,0.056,1,0.19,0.059,0.31,0.113,1,0,0.104,0.001,0.209,0.574,0.627,0.22,0.129,0.253,0.024,1,0.014,0.185,0.075,0.093,0.01,0.945
490e4119a,0.054,0.006,0.909,0.039,0.085,0.053,0.012,0.01,0.2,0.98,0.012,0.984,0.031,0.246,0.005,0.295,0.019,0.084,0.09,0.387,0.309,0.99,0.905,0.468
4913a3448,0.156,1,0.126,0.021,0.04,0.037,0.287,0.003,1,0.019,0.06,0.335,0.025,0.074,0.98,0.192,0.03,0.967,0.772,0.148,0.055,0.059,0.307,0.844
492b3dc52,0.764,0.711,0.504,0.278,0.468,0.96,0.814,1,0.069,0.047,0.899,0.442,0.182,0.67,0.014,0.217,0.077,0.99,0.068,0.051,0.946,0.974,0.923,0.988
4938071c3,0.058,0.094,0.915,0.004,1,0.594,0.002,0,0.036,0.634,0.986,0.001,0.124,0.029,0.002,0.213,0.111,1,0.66,0.994,0.051,0.071,0.132,0.557
496f64ad5,0.203,0.588,0.173,0.084,0.297,0.158,0.999,1,0.542,0.024,0.417,0.107,0.123,0.418,0.301,0.216,0.023,1,0.795,0.13,0.011,0.084,0.347,0.609
499aac6a0,1,0.015,0.719,0.007,0.984,0.417,0.004,0,0.012,0.06,0.998,0.016,0.36,0.142,0.023,0.137,0.074,0.918,0.023,0.186,0.477,0.096,0.351,0.623
49ad4da37,0.129,1,0.289,0.05,0.222,0.51,0.15,0.003,0.916,0.259,0.015,0.137,0.174,0.017,0.549,0.263,0.891,1,0.67,0.993,0.18,0.059,0.065,0.874
49c9308c6,0.026,0.187,0.364,0.999,0.776,0.27,0.453,0.964,0.036,0.368,0.273,0.326,0.019,0.115,0.012,0.215,0.056,0.964,0.396,0.082,0.012,0.941,0.796,0.837
49e9404e8,0.042,1,0.131,0.908,0.019,0.764,1,1,0.705,0.004,0.048,0.001,0.217,0.239,0.219,0.179,0.462,1,0.109,0.119,0,0.971,0.822,0.849
4a037fc29,0.032,0.03,0.072,0.004,1,0.155,0.004,0.989,0.208,0.058,0.704,0.287,0.997,0.27,0.001,0.17,0.017,1,0.437,0.128,0.302,0.091,0.5,0.562
4a0e4eda5,0.39,0.094,1,0.793,0.338,0.532,0.101,0.35,0.082,0.993,0.042,0.511,0.046,0.508,0.011,0.238,0.016,0.187,0.029,0.062,0.016,0.975,0.207,0.824
4a114a045,0.994,0.137,0.3,1,0.212,0.277,0.717,0.565,0.441,0.794,0.292,0,0,0.907,0.532,0.358,0.921,0.953,0.051,0.111,0.016,0.17,0.052,0.675
4a11d338b,0.346,0.002,0.125,0.007,1,0.898,0.112,0.001,0.324,0.06,0.006,0.002,0.203,0.024,0.004,0.242,0.835,1,0.678,0.141,0.095,0.098,0.889,0.788
4a1d4e88e,0.057,0.003,0.212,0.095,0.323,0.045,0,0,0.056,0.775,0.002,0.788,0.309,0.347,0.001,0.223,0.024,0.034,0.011,0.282,1,0.081,0.298,0.393
4a3915b12,0.54,1,0.197,0.48,0.404,0.891,1,1,0.165,0.022,0.019,0,0.026,0.19,0.691,0.16,0.17,1,0.049,0.131,0.002,0.096,0.012,0.632
4a5bb080e,0.166,0.061,0.354,0.036,0.006,0.173,0.433,0,0.389,0.03,0.99,0.918,0.072,0.96,0.006,0.152,0.99,0.499,0,0.751,0.029,0.108,0.074,0.73
4a8be14c7,0.055,0.031,0.187,0.008,0.128,0.041,0.003,0,0.151,0.109,0.022,0.761,0.698,0.224,0.202,0.197,0.206,1,0.155,0.13,0.044,0.071,0.681,0.691
4aa325fed,0.078,0.022,0.78,0.035,0.891,0.061,0.21,0,0.004,0.019,0.821,0.029,0.246,0.328,0.001,0.151,0.038,0.997,0.02,0.177,0.02,0.088,0.973,0.388
4aa5b1f82,0.052,0.982,0.138,0.042,0.001,0.075,0.009,0,0.959,0.074,0.031,0.008,0,0.136,0.558,0.527,0.105,0.655,0.128,0.125,0.085,0.875,0.814,0.817
4ada8655d,0.022,0.007,0.109,0.091,0.005,0.231,0.619,1,0.059,0.12,0.01,0.774,0.02,0.427,0.26,0.595,0.04,0.986,0.033,0.156,0.231,0.077,0.943,0.846
4b09fdb25,0.997,0.069,0.204,0.017,0.972,0.914,0.82,0.058,0,0.011,1,0.016,0.273,0.117,0,0.926,0.061,0.982,0.09,0.137,0.735,0.064,1,0.373
4b3082d1b,0.093,0.007,0.207,0.155,0.873,0.183,0.999,0.003,0.122,0.019,0.905,0.062,0.04,0.131,0.575,0.134,0.554,0.999,0.186,0.043,0.011,0.4,0.334,0.331
4b414fd6c,0.957,0.987,0.202,0.006,0.938,0.465,0.174,0.001,0.196,0.086,0.242,0,0.067,0.008,0.186,0.216,0.071,1,1,0.162,0.012,0.087,0.267,0.756
4b468fc98,0.043,0.006,0.128,0.382,0.987,0.062,0.542,0,0.688,0.046,0.978,0.655,0.123,0.288,0.004,0.252,0.027,1,1,0.129,0.024,0.065,0.862,0.94
4b502b199,0.019,0.033,0.929,0.022,0.006,0.065,0.003,0,0.035,0.046,0.011,0.813,0.649,0.416,0.001,0.248,0.018,0.099,0,0.198,0.03,0.109,0.648,0.91
4b7939a9b,0.018,0.006,0.152,0.037,0.146,0.154,0.004,0,1,0.026,0.039,0.006,0.002,0.261,0.268,0.279,0.044,0.994,0.033,0.154,0.963,0.06,0.483,0.483
4b99e28b2,0.211,0.933,0.158,0.031,0.959,0.03,0.259,0,0.018,0.238,0.976,0.145,0.089,0.636,0.009,0.131,0.113,0.995,0.324,0.1,0.082,0.092,0.204,0.518
4bf4d09ae,0.101,1,0.233,0.053,0.001,0.149,0.013,0,0.194,0.027,0.013,0.993,0.02,0.179,0.114,0.452,0.019,0.956,0.964,0.118,0.061,0.077,0.922,0.243
4c3426dcc,0.356,0.024,0.705,0.053,0.07,0.162,0.015,0,0.474,0.719,0.037,0.303,0.71,0.076,0.008,0.638,0.481,0.999,0.029,0.997,0.23,0.407,0.899,0.771
4c5edb35f,0.019,0.012,0.11,1,0.304,0.303,0.002,0.858,0.957,0.831,0.05,0.609,0.026,0.478,0.135,0.203,0.077,0.406,0.02,0.103,0.481,0.128,0.98,0.693
4c7fa442c,0.046,0.006,0.158,0.009,0.086,0.316,0.001,0.999,0.021,0.04,0.006,0.714,0.025,0.492,0.005,0.148,0.014,0.078,0.001,0.111,0.058,0.988,0.992,0.505
4c875b787,0.017,0.004,0.086,0.019,0.367,0.06,0.001,1,0.236,0.023,0.002,0.131,0.001,0.347,0.005,0.206,0.032,0.809,0.756,0.128,0.074,0.251,0.975,0.57
4c980657a,0.129,0.029,0.128,0.061,0.724,0.48,1,0,0.338,0.028,0.457,0.112,0.039,0.273,0.803,0.175,0.053,1,0.001,0.095,0.017,0.092,0.055,0.821
4cad242d2,0.01,0.012,0.129,0.031,0.476,0.112,0.385,0,0.005,0.031,1,0.49,0.038,0.538,0.004,0.549,0.046,0.183,0.462,0.955,0.014,0.073,0.008,0.441
4cb83a45f,0.049,0.159,0.523,1,0.813,0.097,0.306,0.001,0.236,0.998,0.166,0.209,0.088,0.503,0.565,0.314,0.146,0.982,0.006,0.456,0.115,0.857,0.535,0.587
4cbd62be3,0.181,0.086,0.171,0.046,0.04,0.031,0.064,0.43,0.063,0.37,0.086,0.354,0.039,0.92,0.006,0.203,0.046,0.941,0.025,0.034,0.122,0.981,0.522,0.977
4cf4dc8e3,0.115,0.006,0.085,0.034,0.933,0.423,0.265,0,0.231,0.015,0.861,0.001,0.079,0.068,0.094,0.153,0.083,1,0.347,0.107,0.001,0.115,0.013,0.998
4d146bc95,0.113,0.019,0.158,0.035,0.019,0.087,0.002,0,0.012,0.128,0.332,0.737,0.121,0.637,0.012,0.236,0.526,0.062,0.001,0.148,0.03,0.067,0.827,0.724
4d1b0db48,0.233,1,0.13,0.009,0.004,0.905,0.019,0,0.987,0.008,0.09,0.001,0,0.028,0.215,0.349,0.039,1,0.163,0.122,0.219,0.107,0.873,0.769
4d2d010a6,0.074,0.007,0.123,0.005,0.99,0.271,0.113,0,0.004,0.193,0.996,0.009,0.199,0.196,0.001,0.213,0.057,1,0.054,0.112,0.876,0.111,0.1,0.134
4d5bbcbfd,0.46,0.129,0.323,0.168,0.276,0.497,0.853,1,0.575,0.371,0.259,0.011,0.021,0.2,0.391,0.238,0.996,1,0.892,0.292,0.008,0.954,0.382,0.99
4d80f1b11,0.222,1,0.157,0.654,0.078,0.094,1,0.004,0.031,0.001,0.039,0.227,0.335,0.773,0.079,0.249,0.021,1,0.085,0.146,0.053,0.103,0.001,0.98
4d8a025e4,0.263,0.016,0.977,0.411,0.025,0.143,0.009,1,0.084,0.173,0.008,0.103,0.066,0.246,0.002,0.71,0.101,1,0.015,0.11,0.277,0.384,0.756,0.589
4d8b8e447,0.16,0.021,0.136,0.918,0.35,0.391,0.019,0.004,0.244,0.293,0.018,0.967,0.198,0.335,0.038,0.231,0.029,0.997,0.003,0.141,0.037,0.391,0.673,0.678
4dab7201c,0.034,0.374,0.33,0.299,1,0.733,0.184,0.983,0.85,0.024,0.994,0.4,0.86,0.162,0.087,0.2,0.03,1,0.747,0.927,0.011,0.08,0.137,0.727
4dba0df2a,1,0.011,0.989,0.248,0.627,0.033,0.014,0,0.003,0.052,0.583,0.836,0.171,0.285,0.002,0.849,0.14,0.646,0.624,0.161,0.176,0.072,1,0.554
4dc072cc0,0.999,1,0.703,0.305,1,0.024,0.923,0.052,0.002,0.07,1,0,0.001,0.348,0,0.172,0.169,0.994,0.998,0.095,0.953,0.094,0.074,0.966
